user_id,yt_id,views,category
15,2,3,Food
531,573,20,Technology
938,284,6,Sports
90,792,19,Technology
439,939,17,Food
382,991,18,Sports
594,110,1,Travel
593,384,10,Fashion
787,625,7,Fashion
645,768,4,Technology
223,910,3,Technology
442,605,11,Sports
309,956,9,Fashion
176,813,6,Sports
555,885,2,Food
143,194,12,Food
87,99,12,Fashion
45,701,6,Travel
626,64,9,Fashion
933,954,17,Food
147,883,9,Technology
682,66,12,Technology
897,168,1,Food
388,334,11,Sports
575,600,2,Food
529,877,11,Food
958,869,3,Sports
780,960,19,Food
592,394,12,Food
742,69,3,Food
477,883,16,Technology
537,991,18,Technology
180,21,7,Technology
380,504,4,Sports
742,436,15,Travel
982,605,12,Sports
456,541,12,Sports
726,155,13,Sports
648,172,13,Sports
592,303,11,Travel
54,760,16,Food
322,751,6,Fashion
164,956,1,Food
311,955,4,Food
499,497,15,Travel
322,4,16,Technology
587,25,13,Travel
195,441,10,Food
373,666,16,Sports
40,949,10,Food
842,451,6,Travel
855,489,15,Food
451,77,12,Travel
512,0,4,Sports
102,219,20,Fashion
925,299,13,Fashion
934,676,13,Fashion
33,671,2,Food
996,566,14,Fashion
286,73,11,Sports
842,576,2,Travel
856,868,18,Technology
134,365,20,Sports
805,143,20,Sports
917,496,11,Technology
597,263,4,Food
904,577,17,Food
742,105,12,Food
168,119,18,Fashion
831,481,2,Technology
287,919,15,Technology
697,309,15,Travel
562,898,5,Technology
155,505,9,Food
779,287,3,Technology
449,639,14,Sports
923,322,7,Food
441,613,15,Technology
943,208,15,Technology
513,632,2,Sports
812,314,3,Fashion
315,101,16,Fashion
296,525,8,Technology
727,84,19,Food
76,670,18,Technology
817,471,4,Food
610,748,20,Travel
668,936,14,Food
703,676,15,Travel
314,972,20,Technology
520,321,12,Sports
369,797,15,Travel
666,792,17,Travel
307,3,7,Fashion
787,367,6,Technology
835,350,19,Fashion
545,495,13,Travel
231,448,10,Food
860,553,12,Food
719,574,7,Travel
110,802,11,Food
845,600,5,Fashion
97,386,10,Food
560,177,7,Food
407,109,18,Technology
297,198,15,Sports
288,65,6,Technology
307,487,1,Travel
471,840,18,Fashion
671,623,13,Travel
595,185,18,Food
931,773,6,Sports
59,1,14,Sports
582,503,4,Sports
708,487,14,Fashion
497,372,8,Travel
500,102,9,Technology
755,436,6,Food
120,528,6,Travel
135,566,20,Food
544,297,9,Travel
904,317,12,Travel
489,375,8,Travel
614,322,9,Travel
830,111,12,Travel
115,962,9,Technology
873,206,10,Sports
468,786,17,Technology
235,866,6,Food
29,203,3,Food
824,167,8,Sports
205,385,16,Sports
659,801,3,Fashion
616,546,9,Sports
428,545,5,Travel
847,710,20,Travel
327,805,4,Technology
390,269,2,Technology
880,584,18,Food
698,645,7,Travel
443,901,18,Travel
65,974,11,Technology
377,564,14,Food
587,373,2,Technology
82,579,15,Technology
875,370,7,Sports
246,572,13,Food
134,136,20,Technology
373,390,19,Sports
251,608,6,Travel
471,404,18,Travel
126,71,1,Food
82,251,2,Sports
705,86,13,Fashion
392,688,19,Sports
63,2,1,Technology
16,940,4,Travel
323,856,18,Travel
267,139,7,Sports
246,848,9,Fashion
409,128,13,Travel
512,820,9,Sports
706,101,2,Fashion
648,123,4,Travel
715,883,2,Food
698,596,19,Travel
968,257,15,Technology
304,76,10,Food
42,773,14,Sports
36,934,2,Travel
470,436,1,Fashion
484,651,9,Technology
417,499,17,Food
561,177,20,Technology
248,772,13,Travel
476,38,12,Sports
767,216,15,Travel
352,76,14,Fashion
44,49,6,Travel
746,282,6,Fashion
248,244,13,Fashion
652,650,11,Fashion
487,637,6,Sports
443,750,20,Food
302,798,5,Sports
151,766,12,Sports
25,484,18,Food
3,405,18,Technology
585,497,16,Fashion
481,35,8,Travel
378,796,20,Travel
291,947,1,Technology
220,105,17,Sports
251,993,1,Fashion
62,642,1,Food
428,180,19,Food
556,664,15,Food
191,607,17,Fashion
311,265,12,Technology
621,282,1,Travel
104,690,20,Food
307,465,4,Sports
449,497,3,Fashion
865,597,3,Food
869,763,10,Sports
976,747,4,Fashion
592,938,10,Fashion
144,408,13,Sports
715,924,12,Fashion
71,784,4,Sports
610,138,11,Fashion
607,464,12,Food
352,28,2,Fashion
120,124,15,Technology
191,48,18,Food
112,222,20,Fashion
978,805,9,Food
214,585,9,Fashion
323,391,3,Technology
388,383,17,Travel
660,774,4,Fashion
637,676,5,Sports
828,22,3,Sports
394,789,7,Food
755,427,8,Travel
970,205,11,Fashion
504,689,7,Travel
397,828,14,Travel
271,107,6,Travel
521,203,8,Food
929,275,5,Sports
14,772,2,Technology
572,893,16,Travel
571,670,5,Food
378,768,10,Sports
836,976,20,Fashion
828,838,12,Travel
702,892,1,Fashion
190,542,7,Sports
870,398,17,Food
923,144,15,Food
982,880,11,Food
547,295,2,Sports
565,485,10,Sports
17,492,3,Fashion
376,452,8,Fashion
576,619,10,Food
500,158,19,Food
586,296,17,Travel
753,656,3,Sports
254,109,13,Sports
597,533,9,Fashion
813,60,1,Food
570,413,10,Fashion
55,601,9,Travel
277,376,1,Technology
706,124,9,Food
221,671,10,Travel
206,413,8,Travel
183,107,7,Food
545,207,7,Sports
612,982,6,Travel
238,154,6,Technology
582,341,7,Technology
745,904,5,Food
69,345,2,Sports
627,760,14,Technology
492,240,20,Technology
954,448,16,Sports
550,803,15,Fashion
924,827,16,Technology
748,319,19,Sports
5,693,19,Fashion
651,346,19,Technology
413,668,9,Food
42,986,12,Technology
720,804,17,Travel
156,532,3,Fashion
947,30,1,Sports
864,873,12,Travel
466,77,12,Travel
527,332,10,Technology
83,819,2,Sports
438,607,12,Travel
389,189,10,Fashion
640,482,13,Travel
479,626,19,Food
326,729,16,Technology
579,10,18,Travel
162,447,14,Technology
455,358,1,Travel
675,2,10,Sports
58,808,8,Technology
983,798,4,Food
81,819,8,Food
96,669,1,Food
982,131,11,Sports
930,664,3,Technology
658,586,3,Sports
741,681,8,Food
818,618,13,Technology
285,830,1,Food
23,476,17,Sports
800,586,12,Fashion
148,938,4,Fashion
842,116,20,Technology
769,288,7,Fashion
350,464,13,Fashion
830,805,5,Fashion
525,276,4,Food
0,610,17,Sports
23,809,3,Food
531,418,16,Fashion
182,361,19,Food
95,164,5,Travel
105,767,1,Fashion
465,7,12,Sports
19,767,17,Food
251,532,18,Technology
886,271,18,Technology
338,352,13,Fashion
506,23,20,Travel
912,916,18,Technology
893,329,8,Travel
499,615,20,Technology
970,490,4,Travel
234,75,6,Travel
420,303,8,Food
505,402,4,Travel
953,759,18,Food
935,137,18,Food
243,138,2,Fashion
42,955,18,Technology
79,710,1,Technology
892,199,15,Technology
846,344,19,Food
258,102,19,Sports
777,591,17,Travel
494,554,16,Travel
851,485,11,Fashion
292,49,5,Travel
234,424,5,Technology
571,758,17,Sports
691,441,15,Technology
459,188,1,Food
810,773,15,Travel
828,15,7,Fashion
246,716,15,Travel
141,822,19,Travel
515,752,9,Travel
384,565,15,Travel
221,539,12,Food
88,362,15,Fashion
963,393,3,Travel
680,364,14,Technology
431,987,5,Travel
292,452,2,Sports
325,77,15,Sports
728,262,5,Food
886,833,9,Fashion
259,686,7,Fashion
359,197,3,Travel
635,352,1,Travel
827,939,7,Travel
545,327,3,Sports
648,541,19,Technology
86,901,11,Technology
526,633,6,Fashion
974,618,9,Fashion
251,189,18,Food
981,645,20,Food
166,55,15,Food
441,421,4,Food
219,340,6,Food
10,586,12,Sports
35,753,7,Technology
387,275,3,Technology
469,425,10,Travel
626,341,18,Fashion
411,884,2,Food
246,601,12,Sports
698,934,9,Fashion
577,600,1,Fashion
860,774,16,Food
29,498,17,Technology
49,106,1,Fashion
25,188,16,Travel
590,217,15,Sports
258,812,3,Food
380,17,8,Food
110,673,9,Sports
77,327,7,Sports
942,710,12,Travel
151,209,17,Fashion
812,461,20,Travel
324,121,18,Food
633,659,5,Fashion
460,503,8,Travel
503,424,8,Food
541,190,5,Technology
146,710,7,Sports
950,665,3,Sports
702,157,18,Sports
480,319,3,Food
17,391,8,Technology
888,203,14,Food
686,941,5,Technology
435,281,6,Technology
454,838,11,Technology
552,171,13,Travel
469,86,11,Travel
35,580,12,Sports
63,35,3,Food
55,958,19,Technology
406,170,19,Sports
582,503,17,Technology
25,281,15,Fashion
522,101,1,Fashion
382,837,11,Food
265,827,13,Fashion
926,208,1,Fashion
820,651,18,Technology
795,579,8,Sports
63,502,7,Sports
132,248,11,Travel
149,666,1,Technology
640,626,14,Technology
131,274,13,Technology
297,214,7,Food
235,771,2,Sports
883,456,20,Travel
656,315,4,Food
271,683,19,Technology
71,416,3,Travel
119,505,13,Travel
302,838,8,Fashion
422,144,11,Sports
74,686,15,Sports
674,627,16,Sports
953,593,4,Technology
192,421,20,Travel
326,109,12,Food
907,993,8,Fashion
608,851,20,Travel
315,673,9,Technology
343,334,12,Technology
742,815,14,Technology
403,619,15,Technology
289,818,18,Sports
100,588,8,Food
372,83,10,Sports
990,940,19,Travel
24,637,3,Food
554,831,8,Technology
651,312,15,Food
844,715,1,Sports
795,295,2,Travel
84,34,13,Technology
526,211,7,Sports
797,534,13,Food
49,764,6,Technology
612,25,12,Technology
873,873,19,Technology
11,152,1,Technology
734,91,18,Fashion
459,576,19,Travel
257,315,16,Fashion
141,61,15,Sports
473,578,13,Sports
139,281,17,Technology
764,289,7,Technology
87,736,1,Technology
463,63,17,Food
1,445,11,Sports
567,636,3,Food
125,842,10,Fashion
100,81,4,Fashion
174,540,6,Fashion
968,466,1,Food
61,896,20,Sports
865,969,3,Sports
652,349,15,Fashion
228,609,3,Fashion
40,996,11,Fashion
364,116,4,Travel
546,180,4,Technology
898,769,17,Travel
906,402,2,Technology
651,43,10,Food
127,600,4,Travel
191,837,9,Sports
692,69,15,Travel
980,954,6,Travel
66,955,6,Travel
937,395,2,Fashion
731,449,4,Food
394,8,8,Technology
78,541,14,Technology
658,475,6,Travel
321,0,8,Travel
297,0,5,Food
332,330,14,Technology
993,107,16,Technology
817,388,5,Travel
441,61,16,Fashion
691,151,15,Fashion
613,746,13,Fashion
213,348,2,Food
153,485,4,Sports
880,988,2,Food
590,639,20,Technology
937,633,5,Travel
125,704,20,Technology
766,257,10,Sports
667,897,14,Technology
985,560,19,Technology
671,76,12,Sports
175,550,7,Sports
787,89,5,Travel
759,932,20,Travel
641,24,5,Sports
668,520,11,Sports
77,992,18,Food
332,390,11,Fashion
435,224,3,Food
323,439,18,Fashion
881,496,18,Food
289,10,19,Technology
239,97,8,Sports
669,633,18,Technology
130,467,17,Food
543,89,10,Fashion
295,959,14,Food
934,586,11,Sports
7,281,9,Technology
179,951,5,Sports
927,248,10,Technology
732,506,1,Travel
436,375,2,Fashion
657,673,5,Sports
730,588,20,Technology
269,826,5,Travel
331,88,10,Technology
28,861,14,Fashion
87,244,3,Food
134,489,9,Fashion
894,154,12,Technology
371,361,2,Travel
222,30,1,Travel
152,665,18,Fashion
821,184,8,Sports
217,298,15,Fashion
634,43,13,Fashion
202,335,4,Fashion
549,685,10,Food
366,421,3,Technology
399,339,16,Food
207,769,10,Sports
692,102,7,Travel
845,857,6,Travel
682,516,19,Sports
40,698,20,Technology
399,398,12,Sports
401,270,16,Food
613,546,5,Sports
222,946,2,Sports
929,865,12,Fashion
220,161,18,Fashion
585,243,15,Technology
601,355,7,Fashion
911,674,14,Food
254,465,6,Travel
533,397,19,Technology
981,957,2,Food
323,672,13,Food
6,727,6,Travel
242,303,13,Fashion
509,826,19,Technology
512,315,7,Food
770,733,14,Travel
640,213,7,Food
601,495,5,Technology
787,117,3,Travel
970,913,2,Fashion
440,256,5,Fashion
491,182,5,Technology
675,52,12,Fashion
166,454,2,Travel
624,574,7,Sports
153,816,3,Technology
576,90,11,Food
14,900,20,Fashion
677,971,18,Fashion
300,946,6,Sports
883,563,16,Travel
745,752,17,Food
932,240,2,Technology
328,630,10,Food
135,32,11,Food
763,764,4,Fashion
19,235,9,Sports
311,177,11,Technology
610,711,12,Technology
116,250,5,Travel
784,264,16,Technology
237,760,13,Sports
796,14,18,Sports
694,337,8,Travel
312,449,12,Fashion
351,205,9,Travel
506,248,11,Technology
321,51,10,Food
103,425,4,Food
33,429,17,Food
925,780,14,Sports
27,874,19,Travel
734,676,5,Technology
426,698,18,Technology
785,995,20,Fashion
65,664,8,Travel
350,104,2,Fashion
638,666,12,Food
803,549,12,Fashion
874,192,19,Travel
594,47,14,Food
208,201,4,Food
144,725,9,Travel
302,516,14,Food
661,995,11,Sports
895,326,11,Fashion
501,275,3,Fashion
5,845,6,Technology
649,581,7,Travel
178,713,20,Travel
592,147,15,Technology
21,781,15,Travel
670,479,10,Food
653,765,13,Sports
847,429,10,Technology
682,242,12,Food
459,258,18,Technology
879,377,14,Food
452,645,19,Fashion
830,452,13,Sports
248,626,14,Travel
119,451,17,Sports
192,456,10,Fashion
885,92,16,Fashion
594,650,3,Fashion
627,312,7,Sports
917,166,4,Food
792,794,4,Food
918,332,1,Fashion
554,13,2,Technology
824,963,12,Technology
170,324,3,Fashion
873,648,7,Sports
914,540,10,Sports
776,378,4,Fashion
316,260,19,Travel
841,532,4,Technology
318,962,9,Food
81,933,19,Food
487,252,7,Travel
87,962,1,Fashion
417,976,13,Sports
820,256,15,Sports
866,314,8,Food
455,383,17,Travel
621,913,14,Technology
144,913,2,Sports
618,305,12,Sports
691,547,2,Food
18,576,16,Technology
739,327,16,Technology
355,507,12,Technology
741,521,11,Food
504,192,6,Fashion
776,508,20,Technology
549,176,9,Travel
703,856,13,Travel
447,821,17,Technology
521,657,18,Fashion
197,508,19,Travel
443,981,2,Fashion
736,563,13,Food
893,81,12,Fashion
755,666,17,Sports
634,264,2,Travel
906,94,19,Fashion
93,310,20,Technology
822,353,8,Technology
292,491,12,Food
116,4,19,Fashion
589,990,20,Travel
712,574,6,Travel
129,666,1,Food
729,985,4,Sports
914,334,16,Fashion
518,319,1,Food
70,716,20,Technology
10,649,13,Food
624,180,20,Technology
908,270,3,Travel
456,433,19,Technology
369,24,13,Technology
129,687,8,Sports
156,378,13,Fashion
875,737,15,Technology
525,494,15,Fashion
241,659,1,Fashion
77,244,1,Fashion
660,360,8,Fashion
706,974,12,Fashion
883,594,17,Technology
221,723,15,Fashion
481,158,1,Technology
961,353,11,Sports
666,224,5,Fashion
738,727,14,Technology
840,289,3,Food
542,830,13,Sports
413,623,19,Food
18,29,13,Sports
10,612,2,Technology
413,819,8,Fashion
367,311,10,Sports
166,734,16,Sports
838,120,11,Food
493,565,20,Fashion
275,342,3,Food
354,856,1,Technology
507,699,3,Travel
441,503,9,Fashion
811,477,5,Travel
913,843,6,Travel
76,483,18,Travel
618,231,20,Sports
454,369,12,Technology
55,898,1,Travel
644,226,12,Technology
988,441,8,Technology
896,233,4,Food
438,809,20,Sports
868,255,2,Travel
0,50,6,Fashion
109,610,7,Sports
153,700,5,Sports
416,620,8,Technology
954,96,9,Travel
762,889,8,Travel
171,230,20,Travel
280,888,2,Sports
354,328,12,Sports
619,216,19,Food
352,911,12,Sports
855,15,8,Technology
535,781,8,Sports
541,411,8,Travel
386,809,10,Sports
700,980,18,Sports
67,46,17,Food
90,411,15,Technology
217,130,8,Food
531,726,14,Sports
345,778,2,Sports
796,61,8,Sports
341,512,11,Fashion
630,374,1,Fashion
257,720,4,Technology
387,69,17,Fashion
763,371,8,Technology
813,102,1,Fashion
82,220,6,Fashion
33,659,5,Technology
691,9,15,Sports
14,276,4,Travel
811,800,19,Fashion
53,548,14,Technology
276,216,8,Fashion
420,347,3,Sports
971,685,1,Travel
371,211,12,Technology
949,571,15,Travel
272,137,4,Food
716,422,15,Sports
6,8,13,Travel
606,642,12,Sports
318,963,15,Sports
230,846,1,Technology
37,442,16,Food
766,149,10,Technology
560,870,5,Technology
209,299,5,Technology
928,760,2,Fashion
209,635,5,Food
846,891,6,Travel
278,831,20,Technology
582,516,15,Travel
65,305,4,Technology
743,839,19,Travel
240,529,19,Food
668,505,17,Travel
312,820,19,Technology
477,267,13,Food
337,870,12,Food
831,482,9,Sports
200,460,10,Technology
63,977,7,Technology
793,826,16,Food
930,226,12,Food
505,505,11,Technology
220,650,15,Technology
489,708,7,Technology
777,82,11,Travel
187,233,8,Food
960,700,6,Fashion
940,353,1,Fashion
188,940,16,Food
628,284,7,Fashion
598,897,10,Technology
805,509,4,Travel
494,786,7,Food
358,858,17,Food
41,194,13,Sports
594,983,1,Fashion
761,998,11,Sports
946,632,16,Fashion
682,699,17,Sports
279,840,8,Travel
829,142,5,Fashion
248,350,18,Travel
151,483,18,Sports
35,923,17,Travel
999,91,11,Fashion
338,93,15,Food
561,239,10,Fashion
942,657,20,Technology
737,26,17,Fashion
627,535,9,Travel
587,410,1,Travel
877,776,8,Travel
333,173,5,Fashion
677,660,20,Sports
390,288,16,Fashion
575,91,6,Fashion
296,827,13,Food
820,719,18,Technology
714,642,9,Food
164,643,19,Technology
5,809,8,Travel
919,842,12,Technology
118,667,14,Sports
996,641,5,Sports
578,372,12,Technology
286,181,16,Technology
589,288,5,Technology
778,253,4,Technology
326,77,2,Food
511,51,16,Sports
374,198,2,Food
873,546,17,Sports
711,0,13,Fashion
264,149,10,Travel
357,509,17,Food
160,545,20,Fashion
914,304,14,Fashion
823,428,12,Fashion
379,0,16,Sports
374,740,6,Fashion
850,33,5,Fashion
63,698,9,Food
117,156,2,Sports
61,111,9,Travel
453,998,19,Food
421,309,11,Sports
459,899,12,Sports
843,480,12,Technology
278,254,16,Technology
265,678,5,Sports
654,921,2,Travel
894,672,12,Fashion
741,846,1,Fashion
653,455,3,Travel
664,809,12,Fashion
293,178,20,Sports
919,168,13,Technology
267,518,18,Food
872,481,16,Sports
378,840,1,Technology
172,461,19,Fashion
74,883,18,Technology
176,235,19,Sports
461,243,18,Fashion
709,102,3,Food
868,661,7,Sports
786,571,1,Technology
907,563,5,Fashion
1,322,9,Sports
32,820,1,Food
350,126,20,Food
957,406,15,Travel
475,509,1,Food
86,384,11,Travel
861,310,20,Sports
897,723,4,Sports
460,842,3,Fashion
596,22,4,Food
914,840,14,Food
204,514,2,Fashion
50,153,11,Technology
15,159,9,Technology
693,363,3,Sports
255,225,17,Travel
399,281,8,Sports
811,634,2,Travel
256,121,17,Technology
329,835,15,Food
745,134,9,Food
202,121,12,Technology
18,31,5,Fashion
173,74,7,Technology
243,985,8,Fashion
211,581,7,Food
246,941,12,Fashion
183,544,1,Travel
412,625,6,Travel
610,404,2,Technology
804,632,10,Food
922,855,13,Travel
274,975,9,Technology
615,968,17,Sports
607,823,5,Sports
992,852,18,Technology
389,562,6,Food
311,896,3,Technology
481,590,13,Sports
574,622,8,Food
971,271,16,Technology
274,790,9,Fashion
119,955,15,Fashion
195,349,10,Sports
816,579,16,Fashion
5,728,7,Fashion
240,491,9,Fashion
167,694,10,Technology
395,279,14,Food
487,578,16,Food
716,216,10,Technology
836,870,9,Sports
506,945,16,Food
553,387,15,Fashion
439,854,10,Sports
756,38,17,Sports
300,799,5,Fashion
595,420,17,Technology
394,953,2,Travel
586,939,9,Fashion
146,340,6,Food
829,647,18,Fashion
734,400,18,Food
167,401,5,Food
580,452,20,Sports
456,656,13,Sports
58,140,11,Technology
36,54,11,Food
817,455,8,Travel
626,780,2,Fashion
870,719,4,Fashion
630,528,8,Sports
470,877,6,Food
728,789,9,Technology
86,476,17,Fashion
733,766,14,Technology
350,538,1,Food
273,729,5,Technology
119,454,4,Fashion
721,701,7,Technology
265,822,5,Fashion
219,212,1,Technology
826,742,6,Food
489,784,4,Sports
353,880,1,Food
150,977,5,Travel
524,394,2,Travel
281,409,11,Travel
367,787,13,Technology
816,361,14,Technology
455,895,17,Technology
314,824,19,Food
52,158,18,Fashion
676,498,17,Sports
758,670,3,Travel
535,211,14,Travel
426,935,6,Sports
760,154,2,Travel
150,256,6,Technology
363,477,3,Travel
455,536,11,Food
723,623,18,Sports
12,770,6,Fashion
827,845,1,Technology
218,808,18,Sports
28,56,20,Technology
719,604,12,Food
461,520,16,Travel
559,832,14,Travel
53,198,2,Technology
960,717,13,Travel
919,202,4,Food
168,13,3,Food
721,903,18,Sports
682,117,6,Travel
876,550,6,Fashion
270,901,8,Sports
132,547,2,Fashion
426,944,20,Technology
163,557,12,Technology
556,5,17,Fashion
362,787,15,Sports
782,417,9,Food
757,194,20,Travel
948,277,11,Travel
732,581,14,Fashion
519,87,11,Food
142,377,2,Travel
931,402,2,Food
560,833,20,Food
631,221,1,Fashion
133,796,14,Food
919,72,4,Fashion
485,212,17,Sports
515,338,11,Food
938,965,1,Fashion
381,923,15,Fashion
753,845,5,Food
274,675,4,Food
921,715,17,Fashion
545,209,13,Fashion
913,927,10,Sports
484,163,3,Technology
162,623,8,Sports
782,61,14,Technology
420,21,15,Technology
605,485,16,Food
320,576,18,Travel
940,453,6,Travel
772,997,8,Fashion
359,789,19,Travel
523,729,17,Food
480,120,7,Travel
905,590,7,Technology
577,645,12,Food
723,402,15,Sports
369,341,19,Travel
312,133,2,Fashion
396,660,14,Fashion
911,654,13,Fashion
865,492,6,Sports
522,478,9,Food
240,751,16,Travel
109,400,11,Food
293,491,6,Sports
987,841,2,Technology
854,450,1,Technology
704,880,9,Sports
342,623,11,Travel
768,62,1,Technology
16,295,11,Travel
404,164,14,Fashion
458,154,10,Fashion
698,921,13,Technology
88,665,13,Sports
532,800,16,Travel
419,896,7,Travel
706,293,20,Technology
252,279,14,Technology
646,743,20,Fashion
910,827,15,Sports
466,534,15,Food
399,456,10,Sports
507,319,18,Technology
879,947,14,Technology
387,871,15,Technology
456,346,8,Food
501,489,16,Technology
180,832,18,Travel
751,439,16,Fashion
108,567,12,Travel
472,251,5,Travel
435,703,20,Travel
445,704,20,Sports
689,546,4,Sports
977,255,9,Technology
68,721,19,Technology
442,699,11,Travel
647,54,4,Sports
540,849,6,Travel
717,278,2,Sports
199,333,8,Food
477,275,9,Fashion
971,476,1,Technology
802,321,19,Travel
267,366,3,Travel
754,435,11,Fashion
161,120,2,Technology
703,974,9,Food
79,328,19,Travel
224,208,4,Travel
553,923,1,Sports
347,40,20,Technology
745,521,20,Fashion
89,686,18,Sports
35,202,9,Travel
802,715,3,Sports
187,517,6,Sports
645,304,6,Sports
746,434,13,Sports
775,523,6,Technology
130,906,4,Travel
721,140,19,Sports
511,411,15,Technology
471,156,18,Technology
666,239,13,Fashion
912,852,16,Food
592,232,2,Travel
836,148,6,Fashion
859,382,9,Fashion
927,972,19,Travel
707,264,10,Fashion
769,75,7,Fashion
480,559,9,Travel
474,663,13,Sports
284,21,17,Food
91,175,16,Food
85,764,1,Sports
148,771,17,Food
609,261,7,Food
674,171,2,Technology
175,46,11,Sports
400,641,9,Sports
434,425,6,Travel
177,682,10,Technology
326,764,16,Travel
852,794,18,Travel
868,644,20,Technology
70,997,14,Technology
553,194,10,Sports
476,37,13,Food
879,406,18,Travel
471,244,1,Food
973,271,6,Technology
317,113,11,Technology
993,958,9,Travel
426,486,15,Technology
997,977,4,Fashion
349,483,1,Food
618,833,17,Food
83,694,5,Technology
482,154,17,Fashion
600,718,15,Travel
629,314,16,Food
950,50,9,Travel
266,628,1,Sports
297,697,11,Sports
438,203,12,Travel
144,303,9,Fashion
309,813,11,Fashion
168,267,20,Technology
989,765,18,Sports
793,244,19,Travel
36,45,18,Food
260,969,19,Fashion
65,268,1,Fashion
233,577,10,Food
443,929,20,Sports
296,645,17,Fashion
330,183,13,Technology
632,464,1,Technology
55,703,3,Sports
566,336,18,Food
153,638,20,Sports
780,754,7,Travel
406,728,1,Technology
991,823,19,Food
250,872,13,Food
477,789,17,Travel
584,906,17,Travel
63,500,5,Technology
663,311,11,Technology
647,437,4,Sports
951,198,1,Fashion
143,327,15,Travel
808,713,17,Technology
736,364,13,Fashion
372,603,7,Sports
327,749,1,Sports
933,841,16,Sports
567,896,1,Technology
228,545,17,Sports
106,23,20,Food
284,683,11,Technology
24,979,11,Sports
998,633,1,Technology
967,137,9,Technology
135,820,11,Food
572,673,2,Travel
727,293,16,Fashion
118,667,1,Fashion
487,747,2,Sports
370,964,20,Sports
89,689,20,Fashion
2,448,4,Fashion
94,124,10,Travel
0,400,8,Technology
345,181,20,Travel
968,485,15,Sports
489,545,14,Travel
839,794,8,Travel
310,63,18,Travel
987,68,20,Travel
100,292,8,Travel
92,931,19,Travel
501,47,12,Sports
58,698,5,Technology
680,228,19,Technology
469,355,19,Sports
658,692,5,Sports
579,137,7,Food
723,556,13,Technology
982,751,16,Travel
18,712,3,Food
145,522,7,Food
730,676,10,Sports
670,412,8,Travel
470,730,1,Technology
131,20,10,Travel
743,945,3,Sports
390,999,18,Sports
538,524,19,Travel
618,238,12,Technology
96,559,2,Fashion
979,128,18,Food
211,301,17,Sports
877,690,15,Technology
552,832,6,Travel
286,506,13,Food
313,478,10,Fashion
823,659,8,Travel
917,522,15,Technology
592,653,8,Technology
866,64,2,Sports
111,706,13,Fashion
57,408,20,Technology
300,964,8,Sports
11,608,13,Technology
213,440,19,Food
979,839,10,Fashion
151,312,3,Sports
287,472,3,Travel
986,286,13,Food
819,157,13,Sports
936,286,9,Travel
480,549,6,Food
905,49,2,Technology
505,644,11,Travel
136,358,2,Food
152,571,11,Technology
493,962,15,Fashion
736,710,13,Fashion
97,365,1,Travel
358,213,15,Fashion
7,934,18,Travel
380,793,16,Sports
73,425,6,Fashion
752,290,17,Fashion
675,888,5,Technology
698,933,19,Fashion
522,857,12,Travel
622,895,14,Travel
801,245,10,Travel
303,336,11,Travel
556,712,13,Travel
304,975,10,Food
835,40,10,Food
2,127,14,Food
966,925,6,Food
726,797,1,Technology
313,263,5,Fashion
577,52,18,Food
924,602,12,Food
584,184,15,Travel
888,646,13,Fashion
94,175,10,Travel
545,445,3,Food
572,495,20,Food
695,282,16,Travel
47,338,2,Fashion
105,324,20,Food
45,167,20,Sports
775,220,4,Sports
114,873,13,Technology
364,911,12,Fashion
434,166,12,Fashion
757,852,4,Technology
211,925,17,Food
572,676,7,Food
832,166,9,Food
44,983,18,Fashion
915,351,5,Technology
769,869,20,Sports
702,263,15,Travel
646,306,11,Technology
541,862,5,Travel
620,161,12,Fashion
630,58,15,Technology
746,258,2,Travel
477,415,2,Sports
884,655,7,Fashion
18,288,15,Sports
519,857,2,Technology
757,586,6,Sports
781,376,2,Technology
150,988,9,Technology
288,585,18,Food
67,558,9,Sports
313,682,7,Food
811,677,10,Travel
355,155,17,Sports
491,383,14,Technology
584,262,10,Technology
919,728,10,Fashion
938,230,1,Sports
625,980,5,Travel
223,38,17,Food
967,461,7,Fashion
194,129,5,Fashion
864,227,8,Fashion
854,563,20,Sports
648,809,16,Fashion
911,986,9,Sports
419,672,9,Food
924,763,10,Fashion
436,974,18,Sports
435,189,4,Fashion
911,793,10,Food
947,649,10,Food
380,26,15,Fashion
831,817,18,Food
703,355,12,Sports
634,279,17,Sports
919,791,2,Fashion
802,325,1,Fashion
634,850,16,Travel
613,348,6,Sports
623,915,17,Food
448,830,13,Travel
201,299,19,Technology
437,493,19,Fashion
300,614,15,Technology
369,509,16,Food
504,358,1,Sports
242,92,4,Travel
703,833,11,Travel
397,951,2,Fashion
384,457,15,Food
889,177,4,Technology
503,737,10,Fashion
100,987,1,Fashion
130,406,3,Fashion
423,513,13,Food
647,141,16,Food
429,708,3,Travel
923,301,7,Food
778,139,1,Travel
788,106,18,Sports
934,518,12,Sports
508,851,19,Sports
355,652,20,Fashion
85,420,19,Food
268,776,18,Travel
643,656,16,Technology
859,748,19,Travel
488,353,2,Fashion
28,720,6,Fashion
968,193,4,Sports
77,971,7,Technology
492,883,3,Fashion
651,900,20,Fashion
517,713,13,Fashion
635,661,6,Travel
504,965,14,Travel
36,893,5,Fashion
44,21,10,Fashion
44,208,19,Sports
827,527,19,Technology
912,374,10,Sports
915,940,19,Technology
951,358,10,Sports
